country_code,shop_id,date,item_id,category_slug,category_id
id,1379527329,2026-07-01,48051897514,256769111,256769111
id,1379527329,2026-07-01,51602803213,256769111,256769111
id,1379527329,2026-07-01,51302813419,256769111,256769111
id,1379527329,2026-07-01,24987588378,256769111,256769111
id,1379527329,2026-07-01,28720143774,256769111,256769111
id,1379527329,2026-07-01,29365482743,256769113,256769113
id,1379527329,2026-07-01,27365465554,256769114,256769114
id,1379527329,2026-07-01,49163119181,256769114,256769114
id,1379527329,2026-07-02,28767473302,256769110,256769110
id,1379527329,2026-07-02,51752816901,256769111,256769111
id,1379527329,2026-07-02,55852808572,256769111,256769111
id,1379527329,2026-07-02,56752813162,256769111,256769111
id,1379527329,2026-07-02,51602803213,256769111,256769111
id,1379527329,2026-07-02,48051897514,256769111,256769111
id,1379527329,2026-07-02,51302813419,256769111,256769111
id,1379527329,2026-07-02,24987588378,256769111,256769111
id,1379527329,2026-07-02,28720143774,256769111,256769111
id,1379527329,2026-07-02,29365482743,256769113,256769113
id,1379527329,2026-07-02,27365465554,256769114,256769114
id,1379527329,2026-07-02,49163119181,256769114,256769114
id,1379527329,2026-07-03,28767473302,256769110,256769110
id,1379527329,2026-07-03,44863265062,256769110,256769110
id,1379527329,2026-07-03,51602803213,256769111,256769111
id,1379527329,2026-07-03,51752816901,256769111,256769111
id,1379527329,2026-07-03,48051897514,256769111,256769111
id,1379527329,2026-07-03,24987588378,256769111,256769111
id,1379527329,2026-07-03,28720143774,256769111,256769111
id,1379527329,2026-07-03,55852808572,256769111,256769111
id,1379527329,2026-07-03,56752813162,256769111,256769111
id,1379527329,2026-07-03,51302813419,256769111,256769111
id,1379527329,2026-07-03,29365482743,256769113,256769113
id,1379527329,2026-07-03,49163119181,256769114,256769114
id,1379527329,2026-07-03,27365465554,256769114,256769114
id,187405886,2026-07-01,26356380661,106309332,106309332
id,187405886,2026-07-01,28058861346,106309332,106309332
id,187405886,2026-07-01,23818940306,106309332,106309332
id,187405886,2026-07-01,27114992184,106309332,106309332
id,187405886,2026-07-01,26956380580,106309332,106309332
id,187405886,2026-07-01,28058861346,129790326,129790326
id,187405886,2026-07-01,23818940306,129790326,129790326
id,187405886,2026-07-01,26558855879,129790326,129790326
id,187405886,2026-07-02,26356380661,106309332,106309332
id,187405886,2026-07-02,28058861346,106309332,106309332
id,187405886,2026-07-02,23818940306,106309332,106309332
id,187405886,2026-07-02,27114992184,106309332,106309332
id,187405886,2026-07-02,26956380580,106309332,106309332
id,187405886,2026-07-02,28058861346,129790326,129790326
id,187405886,2026-07-02,23818940306,129790326,129790326
id,187405886,2026-07-02,26558855879,129790326,129790326
id,187405886,2026-07-03,27114992184,106309332,106309332
id,187405886,2026-07-03,26356380661,106309332,106309332
id,187405886,2026-07-03,28058861346,106309332,106309332
id,187405886,2026-07-03,23818940306,106309332,106309332
id,187405886,2026-07-03,26956380580,106309332,106309332
id,187405886,2026-07-03,28058861346,129790326,129790326
id,187405886,2026-07-03,23818940306,129790326,129790326
id,187405886,2026-07-03,26558855879,129790326,129790326
id,200048291,2026-07-01,28935499288,246753101,246753101
id,200048291,2026-07-01,23818896819,246753329,246753329
id,200048291,2026-07-01,19624870891,246753329,246753329
id,200048291,2026-07-01,22524564316,246753329,246753329
id,200048291,2026-07-01,14489950263,246753329,246753329
id,200048291,2026-07-01,18873489157,246753329,246753329
id,200048291,2026-07-01,23124817429,246753329,246753329
id,200048291,2026-07-01,21524866550,246753329,246753329
id,200048291,2026-07-01,20324876969,246753329,246753329
id,200048291,2026-07-01,24391909325,246753392,246753392
id,200048291,2026-07-01,24852213455,246753392,246753392
id,200048291,2026-07-01,25792854551,246753392,246753392
id,200048291,2026-07-01,12173928596,246753422,246753422
id,200048291,2026-07-01,19831965366,246753422,246753422
id,200048291,2026-07-01,18720054806,246753422,246753422
id,200048291,2026-07-01,23628781470,246753422,246753422
id,200048291,2026-07-01,18094530150,249753876,249753876
id,200048291,2026-07-01,24391909325,249753876,249753876
id,200048291,2026-07-01,22658820157,249753876,249753876
id,200048291,2026-07-01,12173928596,37805375,37805375
id,200048291,2026-07-01,18094530150,37805375,37805375
id,200048291,2026-07-01,24391909325,37805375,37805375
id,200048291,2026-07-01,23818896819,37805375,37805375
id,200048291,2026-07-01,18720054806,37805375,37805375
id,200048291,2026-07-01,28935499288,37805375,37805375
id,200048291,2026-07-01,20324876969,37805375,37805375
id,200048291,2026-07-02,28935499288,246753101,246753101
id,200048291,2026-07-02,19624870891,246753329,246753329
id,200048291,2026-07-02,23818896819,246753329,246753329
id,200048291,2026-07-02,22524564316,246753329,246753329
id,200048291,2026-07-02,14489950263,246753329,246753329
id,200048291,2026-07-02,18873489157,246753329,246753329
id,200048291,2026-07-02,23124817429,246753329,246753329
id,200048291,2026-07-02,20324876969,246753329,246753329
id,200048291,2026-07-02,21524866550,246753329,246753329
id,200048291,2026-07-02,24391909325,246753392,246753392
id,200048291,2026-07-02,24852213455,246753392,246753392
id,200048291,2026-07-02,25792854551,246753392,246753392
id,200048291,2026-07-02,12173928596,246753422,246753422
id,200048291,2026-07-02,19831965366,246753422,246753422
id,200048291,2026-07-02,18720054806,246753422,246753422
id,200048291,2026-07-02,23628781470,246753422,246753422
id,200048291,2026-07-02,18094530150,249753876,249753876
id,200048291,2026-07-02,24391909325,249753876,249753876
id,200048291,2026-07-02,22658820157,249753876,249753876
id,200048291,2026-07-02,12173928596,37805375,37805375
id,200048291,2026-07-02,18094530150,37805375,37805375
id,200048291,2026-07-02,24391909325,37805375,37805375
id,200048291,2026-07-02,23818896819,37805375,37805375
id,200048291,2026-07-02,18720054806,37805375,37805375
id,200048291,2026-07-02,28935499288,37805375,37805375
id,200048291,2026-07-02,20324876969,37805375,37805375
id,200048291,2026-07-03,28935499288,246753101,246753101
id,200048291,2026-07-03,19624870891,246753329,246753329
id,200048291,2026-07-03,23818896819,246753329,246753329
id,200048291,2026-07-03,18873489157,246753329,246753329
id,200048291,2026-07-03,14489950263,246753329,246753329
id,200048291,2026-07-03,22524564316,246753329,246753329
id,200048291,2026-07-03,23124817429,246753329,246753329
id,200048291,2026-07-03,20324876969,246753329,246753329
id,200048291,2026-07-03,21524866550,246753329,246753329
